"","movie_id","title","release_year","budget","revenue","vote_average","collection_id","yearly_rank","rev_adj","bud_adj","profit","profit_adj","is_sequel","movie_order"
"212",119645,"The Adventures of Marco Polo",1938,2000000,1700000,6,NA,10,17769903.6592339,20905769.0108634,-3e+05,-3135865.35162951,"No",1
"213",33630,"Vivacious Lady",1938,703000,1206000,6.8,NA,11,12606178.7135506,7348377.80731847,503000,5257800.90623214,"No",1
"214",43159,"Everybody Sing",1938,795000,1003000,4.7,NA,12,10484243.158948,8310043.18181819,208000,2174199.97712979,"No",1
"215",206480,"Trade Winds",1938,738733,964404,6.3,NA,13,10080803.6285763,7721890.72935106,225671,2358912.89922527,"No",1
"216",22657,"Algiers",1938,691833,951801,6.297,NA,14,9949065.92515438,7231650.44604632,259968,2717415.47910806,"No",1
"217",770,"Gone with the Wind",1939,4000000,402352579,7.9,NA,1,4205745038.74958,41811538.0217267,398352579,4163933500.72785,"No",1
"218",630,"The Wizard of Oz",1939,2777000,33754967,7.6,627517,2,352836771.535658,29027660.2715838,30977967,323809111.264074,"No",1
"219",3083,"Mr. Smith Goes to Washington",1939,1500000,9600000,7.867,NA,3,100347691.252144,15679326.7581475,8100000,84668364.4939966,"No",1
"220",31685,"The Hunchback of Notre Dame",1939,1800000,6877900,7.3,NA,4,71893894.3399086,18815192.109777,5077900,53078702.2301315,"No",1
"221",24965,"Gunga Din",1939,1915000,2807000,6.5,NA,5,29341246.8067467,20017273.8279017,892000,9323972.97884506,"No",1
"222",1859,"Ninotchka",1939,1365000,2279000,7.5,NA,6,23822123.7878788,14268187.3499142,914000,9553936.43796456,"No",1
"223",22490,"The Women",1939,1688000,2270000,7.091,NA,7,23728047.8273299,17644469.0451687,582000,6083578.78216124,"No",1
"224",14589,"Another Thin Man",1939,1107000,2223000,7.154,47814,8,23236762.2555746,11571343.1475129,1116000,11665419.1080618,"Yes",3
"225",36488,"Bachelor Mother",1939,509000,1975000,7.111,NA,9,20644446.8982276,5320518.21326473,1466000,15323928.6849628,"No",1
"226",18651,"The Story of Vernon and Irene Castle",1939,1196000,1825000,6.986,NA,10,19076514.2224128,12501649.8684963,629000,6574864.35391653,"No",1
"227",995,"Stagecoach",1939,531374,1103757,7.6,NA,11,11537444.4430618,5554391.05118925,572383,5983053.3918725,"No",1
"228",309625,"Winter Carnival",1939,412640,474286,6,NA,12,4957656.78054317,4313278.26232133,61646,644378.518221842,"No",1
"229",10895,"Pinocchio",1940,2600000,1.64e+08,7.099,NA,1,1714273058.8908,27177499.7141224,161400000,1687095559.17667,"No",1
"230",756,"Fantasia",1940,2280000,76411819,7.361,55427,2,798723918.85695,23832576.6723842,74131819,774891342.184566,"No",1
"231",914,"The Great Dictator",1940,2000000,1.1e+07,8.3,NA,3,114981729.559749,20905769.0108634,9e+06,94075960.5488851,"No",1
"232",223,"Rebecca",1940,1288000,7592465,7.892,NA,4,79363159.7565324,13463315.242996,6304465,65899844.5135363,"No",1
"233",55604,"Boom Town",1940,1600000,5e+06,6.923,NA,5,52264422.5271584,16724615.2086907,3400000,35539807.3184677,"No",1
"234",13861,"Road to Singapore",1940,NA,3200000,6.5,135441,6,33449230.4173814,NA,3200000,33449230.4173814,"No",1
"235",43808,"Andy Hardy Meets Debutante",1940,436000,2623000,5.1,690097,7,27417916.0577473,4557457.64436821,2187000,22860458.4133791,"Yes",9
"236",43816,"New Moon",1940,1487000,2527000,6.8,NA,8,26414439.1452259,15543439.2595769,1040000,10870999.8856489,"No",1
"237",43824,"Waterloo Bridge",1940,1200000,2500000,7.5,NA,9,26132211.2635792,12543461.406518,1300000,13588749.8570612,"No",1
"238",17836,"Virginia City",1940,1179000,2372567,6.141,NA,10,24800168.8323985,12323950.831904,1193567,12476218.0004946,"No",1
"239",121695,"Bitter Sweet",1940,1100000,2200000,5.8,NA,11,22996345.9119497,11498172.9559748,1100000,11498172.9559748,"No",1
"240",41463,"My Favorite Wife",1940,921000,2057000,6.9,NA,12,21501583.427673,9627106.62950258,1136000,11874476.7981704,"No",1
"241",26201,"The Sea Hawk",1940,1700000,2e+06,7.2,NA,13,20905769.0108634,17769903.6592339,3e+05,3135865.35162951,"No",1
"242",16933,"They Drive by Night",1940,539000,1596000,6.9,NA,14,16682803.670669,5634104.74842768,1057000,11048698.9222413,"No",1
"243",596,"The Grapes of Wrath",1940,800000,1591000,7.8,NA,15,16630539.2481418,8362307.60434534,791000,8268231.64379646,"No",1
"244",37956,"The House Across the Bay",1940,713965,684374,5.3,NA,16,7153682.3805203,7462993.68592053,-29591,-309311.305400228,"No",1
"245",28423,"The Invisible Woman",1940,269062,659600,5.7,259401,17,6894722.61978274,2812474.01080046,390538,4082248.60898228,"Yes",3
"246",15,"Citizen Kane",1941,839727,23218000,8,NA,1,242695072.447113,8777569.34709263,22378273,233917503.10002,"No",1
"247",16442,"Sergeant York",1941,1400000,16361885,7.2,NA,2,171028894.196155,14634038.3076044,14961885,156394855.888551,"No",1
"248",43266,"How Green Was My Valley",1941,1250000,6e+06,7.271,NA,3,62717307.0325901,13066105.6317896,4750000,49651201.4008005,"No",1
"249",11462,"Suspicion",1941,1103000,4500000,7.1,NA,4,47037980.2744426,11529531.6094911,3397000,35508448.6649514,"No",1
"250",29884,"Ball of Fire",1941,NA,2641000,7.4,NA,5,27606067.9788451,NA,2641000,27606067.9788451,"No",1
"251",14590,"Shadow of the Thin Man",1941,821000,2301000,7,47814,6,24052087.2469983,8581818.17895941,1480000,15470269.0680389,"Yes",4
"252",32574,"Meet John Doe",1941,NA,2e+06,7.3,NA,7,20905769.0108634,NA,2e+06,20905769.0108634,"No",1
"253",20644,"Love Crazy",1941,889900,2e+06,7.1,NA,8,20905769.0108634,9302021.92138365,1110100,11603747.0894797,"No",1
"254",963,"The Maltese Falcon",1941,375000,1772000,7.708,NA,9,18522511.3436249,3919831.68953688,1397000,14602679.6540881,"No",1
"255",19136,"Hellzapoppin'",1941,NA,1700000,7.1,980582,10,17769903.6592339,NA,1700000,17769903.6592339,"No",1
"256",86604,"Tom, Dick and Harry",1941,806000,1628000,5.5,NA,11,17017295.9748428,8425024.91137793,822000,8592271.06346484,"No",1
"257",11360,"Dumbo",1941,812000,1600000,7,NA,12,16724615.2086907,8487742.21841053,788000,8236872.99028016,"No",1
"258",24197,"Mr. & Mrs. Smith",1941,743000,1400000,6.2,NA,13,14634038.3076044,7766493.18753574,657000,6867545.12006861,"No",1
"259",43800,"The Corsican Brothers",1941,NA,1300000,6.8,NA,14,13588749.8570612,NA,1300000,13588749.8570612,"No",1
"260",16305,"Sullivan's Travels",1941,700000,1200000,7.416,NA,15,12543461.406518,7317019.15380218,5e+05,5226442.25271584,"No",1
"261",43705,"The Great Lie",1941,NA,689253,6.9,NA,16,7204682.0040223,NA,689253,7204682.0040223,"No",1
"262",442778,"The Way of All Pests",1941,59967,59967,6,NA,17,626828.125137222,626828.125137222,NA,NA,"No",1
"263",413211,"Fightin' Fools",1941,23,31,6,563999,18,324.039419668382,240.416343624929,8,83.6230760434535,"Yes",33
"264",3170,"Bambi",1942,858000,267447150,7,87250,1,2795594170.25686,8968574.90566038,266589150,2786625595.3512,"No",1
"265",27367,"Mrs. Miniver",1942,1344000,13500000,7,918082,2,141113940.823328,14048676.7753002,12156000,127065264.048028,"No",1
"266",22387,"Random Harvest",1942,1210000,8147000,7.3,NA,3,85159650.0657519,12647990.2515723,6937000,72511659.8141796,"No",1
"267",31805,"Road to Morocco",1942,NA,7600000,6.9,135441,4,79441922.2412808,NA,7600000,79441922.2412808,"Yes",3
"268",29882,"The Black Swan",1942,1493800,5727000,6.4,NA,5,59863669.5626072,15614518.8742138,4233200,44249150.6883934,"No",1
"269",27017,"For Me and My Gal",1942,802000,4371000,6.426,NA,6,45689558.1732419,8383213.37335621,3569000,37306344.7998857,"No",1
"270",25508,"Cat People",1942,134000,4e+06,6.9,272673,7,41811538.0217267,1400686.52372785,3866000,40410851.4979989,"No",1
"271",13485,"Holiday Inn",1942,NA,3750000,7.015,NA,8,39198316.8953688,NA,3750000,39198316.8953688,"No",1
"272",60488,"Arabian Nights",1942,904765,3453416,5.927,NA,9,36098158.5972099,9457404.0495569,2548651,26640754.547653,"No",1
"273",20640,"Woman of the Year",1942,1000000,2700000,6.9,NA,10,28222788.1646655,10452884.5054317,1700000,17769903.6592339,"No",1
"274",43167,"Andy Hardy's Double Life",1942,369000,2647000,4.6,690097,11,27668785.2858777,3857114.38250429,2278000,23811670.9033734,"Yes",12
"275",39871,"The Major and the Minor",1942,NA,2500000,7,NA,12,26132211.2635792,NA,2500000,26132211.2635792,"No",1
"276",42825,"Crossroads",1942,846000,2321000,5.9,NA,13,24261144.9371069,8843140.2915952,1475000,15418004.6455117,"No",1
"277",19388,"The Big Shot",1942,417000,1783000,6.3,NA,14,18637493.0731847,4358852.83876501,1366000,14278640.2344197,"No",1
"278",198,"To Be or Not to Be",1942,1200000,1500000,7.8,NA,15,15679326.7581475,12543461.406518,3e+05,3135865.3516295,"No",1
"279",52983,"China Girl",1942,NA,1400000,5.4,NA,16,14634038.3076044,NA,1400000,14634038.3076044,"No",1
"280",31997,"Saboteur",1942,780000,1250000,6.9,NA,17,13066105.6317896,8153249.91423671,470000,4912855.71755289,"No",1
"281",43523,"I Married an Angel",1942,1492000,1236000,5,NA,18,12919765.2487136,15595703.6821041,-256000,-2675938.43339051,"No",1
"282",14906,"Saludos Amigos",1942,NA,1135000,5.8,271668,19,11864023.913665,NA,1135000,11864023.913665,"No",1
"283",23159,"The Talk of the Town",1942,1000000,1100000,7.3,NA,20,11498172.9559748,10452884.5054317,1e+05,1045288.45054317,"No",1
"284",248260,"Are Husbands Necessary?",1942,552000,1050000,NA,NA,21,10975528.7307033,5769992.24699829,498000,5205536.48370498,"No",1
"285",28426,"Invisible Agent",1942,322000,1040000,5.8,259401,22,10870999.8856489,3365828.810749,718000,7505171.07489995,"Yes",4
"286",16703,"This Gun for Hire",1942,512423,1e+06,6.9,NA,23,10452884.5054317,5356298.43692682,487577,5096586.06850486,"No",1
"287",182303,"The Bashful Bachelor",1942,165000,675000,4.5,NA,24,7055697.04116638,1724725.94339623,510000,5330971.09777016,"No",1
"288",65546,"Grand Central Murder",1942,250000,515000,5.9,NA,25,5383235.52029732,2613221.12635792,265000,2770014.3939394,"No",1
"289",27854,"For Whom the Bell Tolls",1943,3000000,17800000,6.5,NA,1,186061344.196684,31358653.516295,14800000,154702690.680389,"No",1
"290",289,"Casablanca",1943,878000,10462500,8.2,NA,2,109363304.138079,9177632.59576902,9584500,100185671.54231,"No",1
"291",43306,"A Guy Named Joe",1943,2627000,5363000,6.5,NA,3,56058819.6026301,27459727.595769,2736000,28599092.0068611,"No",1
"292",22613,"The Outlaw",1943,3400000,5075000,5.4,NA,4,53048388.8650658,35539807.3184677,1675000,17508581.5465981,"No",1
"293",22871,"Destination Tokyo",1943,1516000,4544000,6.7,NA,5,47497907.1926816,15846572.9102344,3028000,31651334.2824471,"No",1
"294",48993,"The Human Comedy",1943,1000000,3900000,6.2,NA,6,40766249.5711836,10452884.5054317,2900000,30313365.0657519,"No",1
"295",55238,"Edge of Darkness",1943,1653000,3669000,6.1,NA,7,38351633.2504288,17278618.0874786,2016000,21073015.1629503,"No",1
"296",43514,"Thank Your Lucky Stars",1943,1568000,3621000,6.1,NA,8,37849894.7941681,16390122.9045169,2053000,21459771.8896512,"No",1
"297",22744,"Jane Eyre",1943,1705000,3550000,6.9,NA,9,37107739.9942825,17822168.081761,1845000,19285571.9125215,"No",1
"298",23051,"Action in the North Atlantic",1943,2231000,3460000,7.1,NA,10,36166980.3887936,23320385.3316181,1229000,12846595.0571755,"No",1
"299",98493,"Hitler's Children",1943,205000,3355000,5.9,NA,11,35069427.5157233,2142841.32361349,3150000,32926586.1921098,"No",1
"300",69204,"Coney Island",1943,1620000,3305000,5.3,NA,12,34546783.2904517,16933672.8987993,1685000,17613110.3916524,"No",1
"301",42886,"Best Foot Forward",1943,1162000,2704000,6,NA,13,28264599.7026873,12146251.7953116,1542000,16118347.9073757,"No",1
"302",18783,"Sahara",1943,NA,2300000,7.196,NA,14,24041634.3624929,NA,2300000,24041634.3624929,"No",1
"303",43515,"The Sky's the Limit",1943,871000,2185000,6.167,NA,15,22839552.6443682,9104462.404231,1314000,13735090.2401372,"No",1
"304",59964,"Cabin in the Sky",1943,662141,1606624,6.4,NA,16,16793855.1156547,6921283.39931104,944483,9872571.71634363,"No",1
"305",43513,"Stormy Weather",1943,NA,1600000,6.9,NA,17,16724615.2086907,NA,1600000,16724615.2086907,"No",1
"306",60216,"Five Graves to Cairo",1943,855000,1200000,6.9,NA,18,12543461.406518,8937216.25214409,345000,3606245.15437393,"No",1
"307",32858,"The Return of the Vampire",1943,75000,1090000,6,NA,19,11393644.1109205,783966.337907376,1015000,10609677.7730132,"No",1
"308",22779,"Victory Through Air Power",1943,799000,788000,5.8,NA,20,8236872.99028017,8351854.71983991,-11000,-114981.729559748,"No",1
"309",15947,"The Three Caballeros",1944,NA,3.36e+08,6.288,271668,1,3512169193.82505,NA,3.36e+08,3512169193.82505,"Yes",2
"310",96366,"Days of Glory",1944,NA,22963695,5.654,NA,2,240036851.652959,NA,22963695,240036851.652959,"No",1
"311",17661,"Going My Way",1944,NA,16300000,6.7,556928,3,170382017.438536,NA,16300000,170382017.438536,"No",1
"312",909,"Meet Me in St. Louis",1944,1707561,7566000,7,NA,4,79086524.1680961,17848937.9189794,5858439,61237586.2491167,"No",1
"313",43546,"Bathing Beauty",1944,2361000,6892000,5.8,NA,5,72041280.0114352,24679260.3173242,4531000,47362019.694111,"No",1
"314",123665,"Dragon Seed",1944,3070000,4627000,6.4,NA,6,48365496.6066324,32090355.4316753,1557000,16275141.1749571,"No",1
"315",85574,"The Seventh Cross",1944,1300000,3600000,6.705,NA,7,37630384.2195541,13588749.8570612,2300000,24041634.3624929,"No",1
"316",14594,"The Thin Man Goes Home",1944,1401000,2814000,7.1,47814,8,29414416.9982848,14644491.1921098,1413000,14769925.806175,"Yes",5
"317",996,"Double Indemnity",1944,927262,2500000,8.116,NA,9,26132211.2635792,9692562.59227559,1572738,16439648.6713036,"No",1
"318",120747,"The Adventures of Mark Twain",1944,1623000,2350000,6.6,NA,10,24564278.5877645,16965031.5523156,727000,7599247.03544883,"No",1
"319",84084,"Wilson",1944,2995000,2e+06,5.5,NA,11,20905769.0108634,31306389.0937679,-995000,-10400620.0829045,"No",1
"320",27628,"Follow the Boys",1944,NA,2e+06,5.333,NA,12,20905769.0108634,NA,2e+06,20905769.0108634,"No",1
"321",1939,"Laura",1944,1020000,2e+06,7.6,NA,13,20905769.0108634,10661942.1955403,980000,10243826.815323,"No",1
"322",43501,"Kismet",1944,3015000,1827000,5,NA,14,19097419.9914237,31515446.7838765,-1188000,-12418026.7924528,"No",1
"323",28425,"The Invisible Man's Revenge",1944,NA,1669226,5.6,259401,15,17448226.5914637,NA,1669226,17448226.5914637,"Yes",5
"324",13321,"Lifeboat",1944,1590000,1e+06,7.4,NA,16,10452884.5054317,16620086.3636364,-590000,-6167201.85820469,"No",1
"325",226766,"Bride by Mistake",1944,NA,6e+05,6.1,NA,17,6271730.70325901,NA,6e+05,6271730.70325901,"No",1
"326",32430,"The Bells of St. Mary's",1945,NA,21300000,6.832,556928,1,222646439.965695,NA,21300000,222646439.965695,"Yes",2
"327",28580,"The Lost Weekend",1945,1250000,1.1e+07,7.627,NA,2,114981729.559749,13066105.6317896,9750000,101915623.927959,"No",1
"328",43610,"The Valley of Decision",1945,2160000,9132000,7.3,NA,3,95455741.3036021,22578230.5317324,6972000,72877510.7718697,"No",1
"329",17889,"Anchors Aweigh",1945,2600000,7500000,6.8,NA,4,78396633.7907376,27177499.7141224,4900000,51219134.0766152,"No",1
"330",4174,"Spellbound",1945,1500000,7e+06,7.405,NA,5,73170191.5380218,15679326.7581475,5500000,57490864.7798743,"No",1
"331",17641,"National Velvet",1945,2770000,5840000,7.2,NA,6,61044845.511721,28954490.0800458,3070000,32090355.4316753,"No",1
"332",3309,"Mildred Pierce",1945,1453000,5638000,7.603,NA,7,58933362.8416238,15188041.1863922,4185000,43745321.6552316,"No",1
"333",26654,"Conflict",1945,774000,3707000,6.5,NA,8,38748842.8616352,8090532.60720412,2933000,30658310.2544311,"No",1
"334",22584,"To Have and Have Not",1945,NA,3650000,7.5,NA,9,38153028.4448256,NA,3650000,38153028.4448256,"No",1
"335",13669,"Christmas in Connecticut",1945,864000,3e+06,7,NA,10,31358653.516295,9031292.21269297,2136000,22327361.3036021,"No",1
"336",17058,"Scarlet Street",1945,1202000,2948500,7.6,NA,11,30820329.9642653,12564367.1755289,1746500,18255962.7887364,"No",1
"337",292503,"The Sailor Takes a Wife",1945,1012000,2559000,6,NA,12,26748931.4493997,10578319.1194969,1547000,16170612.3299028,"No",1
"338",42295,"The House on 92nd Street",1945,NA,2500000,6.4,1097972,13,26132211.2635792,NA,2500000,26132211.2635792,"No",1
"339",35849,"Hangover Square",1945,1154000,1798500,6.8,NA,14,18799512.7830189,12062628.7192682,644500,6736884.06375072,"No",1
"340",43498,"Yolanda and the Thief",1945,2443322,1791000,5.7,NA,15,18721116.1492281,25539762.6755803,-652322,-6818646.5263522,"No",1
"341",26243,"Fallen Angel",1945,NA,1500000,6.4,NA,16,15679326.7581475,NA,1500000,15679326.7581475,"No",1
"342",36635,"Danger Signal",1945,471000,1110000,5.8,NA,17,11602701.8010292,4923308.60205832,639000,6679393.19897084,"No",1
"343",4886,"And Then There Were None",1945,NA,1e+06,7,NA,18,10452884.5054317,NA,1e+06,10452884.5054317,"No",1
"344",240417,"Seeds of Destiny",1946,NA,2e+08,6.286,NA,1,2090576901.08634,NA,2e+08,2090576901.08634,"No",1
"345",13850,"Song of the South",1946,2125000,6.5e+07,6.425,NA,2,679437492.853059,22212379.5740423,62875000,657225113.279017,"No",1
"346",303,"Notorious",1946,2000000,24500000,7.7,NA,3,256095670.383076,20905769.0108634,22500000,235189901.372213,"No",1
"347",887,"The Best Years of Our Lives",1946,2100000,23650000,7.8,NA,4,247210718.553459,21951057.4614065,21550000,225259661.092053,"No",1
"348",32275,"Duel in the Sun",1946,6000000,20400000,6.3,NA,5,213238843.910806,62717307.0325901,14400000,150521536.878216,"No",1
"349",910,"The Big Sleep",1946,250000,10682000,7.6,NA,6,111657712.287021,2613221.12635792,10432000,109044491.160663,"No",1
"350",1585,"It's a Wonderful Life",1946,3180000,9644124,8.272,NA,7,100808914.328062,33240172.7272727,6464124,67568741.6007891,"No",1
"351",18700,"Till the Clouds Roll By",1946,3316000,6724000,5.6,NA,8,70285195.4145226,34661765.0200115,3408000,35623430.3945112,"No",1
"352",3767,"Gilda",1946,2000000,6e+06,7.5,NA,9,62717307.0325901,20905769.0108634,4e+06,41811538.0217267,"No",1
"353",25736,"The Postman Always Rings Twice",1946,1683000,5086000,7,NA,10,53163370.5946255,17592204.6226415,3403000,35571165.971984,"No",1
"354",44098,"Undercurrent",1946,1644000,4327000,5.8,NA,11,45229631.2550029,17184542.1269297,2683000,28045089.1280732,"No",1
"355",44100,"Tomorrow Is Forever",1946,NA,3250000,6.1,NA,12,33971874.642653,NA,3250000,33971874.642653,"No",1
"356",27033,"The Strange Love of Martha Ivers",1946,NA,3250000,7.1,NA,13,33971874.642653,NA,3250000,33971874.642653,"No",1
"357",20246,"The Stranger",1946,1034000,3220000,7.226,NA,14,33658288.10749,10808282.5786164,2186000,22850005.5288737,"No",1
"358",26286,"Dragonwyck",1946,NA,3e+06,6.63,NA,15,31358653.516295,NA,3e+06,31358653.516295,"No",1
"359",32945,"The Strange Woman",1946,1500000,2800000,6.278,NA,16,29268076.6152087,15679326.7581475,1300000,13588749.8570612,"No",1
"360",27452,"The Spiral Staircase",1946,750000,2800000,7,NA,17,29268076.6152087,7839663.37907376,2050000,21428413.2361349,"No",1
"361",16090,"The Blue Dahlia",1946,NA,2750000,6.643,NA,18,28745432.3899371,NA,2750000,28745432.3899371,"No",1
"362",3088,"My Darling Clementine",1946,2000000,2750000,7.4,NA,19,28745432.3899371,20905769.0108634,750000,7839663.37907376,"No",1
"363",263013,"The Secret Heart",1946,NA,2657000,6.3,NA,20,27773314.130932,NA,2657000,27773314.130932,"No",1
"364",1841,"Lady in the Lake",1946,1026000,2657000,6,NA,21,27773314.130932,10724659.5025729,1631000,17048654.6283591,"No",1
